3.701337806537122188e-02,2.189540257871917700e-05,1.191677878867211877e-30,8.289309812823858481e-02,1.817418601555901048e-28,6.746405191090694420e-02
3.683194890215728962e-02,7.338940277409098745e-05,7.411153960404113326e-31,6.321224864090567441e-02,1.484854039460719226e-23,4.559533566952640032e-02
3.528804374635685637e-02,2.063092407195253075e-08,8.357247553006916214e-17,8.288343609651194210e-02,8.820408732593179981e-04,6.446515442745547053e-02
3.300685400742463943e-02,4.767897426540887435e-05,3.355592606281200588e-30,6.165756664559742667e-02,1.475373689117977749e-23,5.132379758015829380e-02
3.752273829425618185e-02,2.645801701456308654e-04,6.582380603936189631e-24,7.243252157595948815e-02,2.761776315754614719e-09,5.436712750552399193e-02
2.759751579194729201e-02,6.386045526258449603e-05,2.137400805635659967e-30,5.580180900671168759e-02,2.497898668305756222e-23,4.927306226163704478e-02
3.772545725247303250e-02,9.462062773188383306e-05,2.548721158932255600e-32,5.377681076349757894e-02,1.304821314703949562e-18,3.913632931939133724e-02
3.088791010670188450e-02,1.062612766713551118e-05,1.148385408692998563e-25,6.708829694725663984e-02,1.247481753665321055e-23,5.992813602620025021e-02
3.727605100164471663e-02,1.564128127601923247e-04,1.052476891120636220e-29,7.345257379335606851e-02,2.377471201960778433e-23,5.835962406863710178e-02
2.407527262335219451e-02,4.590470080916763475e-05,2.057747499405484340e-24,5.255448838744124912e-02,1.288808564147841395e-19,4.720594229594875235e-02
4.217553106372663035e-02,7.339636630953881883e-04,6.031837681093155777e-21,8.051345764208227285e-02,1.949464862130633521e-03,5.790446633607614080e-02
3.228763386903313326e-02,7.259670306067586066e-05,4.231068204949781787e-32,6.174375356656212899e-02,1.969537096567381433e-24,5.442037866865091778e-02
3.602827085732226292e-02,4.907912636729295976e-04,2.296654424530342848e-23,6.724404436105868577e-02,1.749612701174000220e-06,4.605694886982803632e-02
3.872831090776215207e-02,1.296285134702147379e-05,1.019324759951869080e-31,8.032632122174478140e-02,1.629410896407900595e-31,7.687726251836830837e-02
3.462633136589379074e-02,1.336065376344544608e-05,3.876055914898688401e-33,7.137258081059998094e-02,3.738532658349683910e-28,6.556910131980782375e-02
3.305199853997452947e-02,1.812389968435995294e-05,4.235857956774341185e-30,6.418564042491228805e-02,3.926706513219308514e-26,5.860665586955058487e-02
3.168847996461868904e-02,4.502197618547962706e-05,5.250136124956323696e-33,7.319335228411492922e-02,3.489235667444997069e-29,6.820105880645735419e-02
3.337198974922192529e-02,4.967175261074579135e-05,6.400703548504750198e-32,5.965288106722511918e-02,1.219514218482404072e-25,5.547687650233366213e-02
2.742451818859018009e-02,2.801317284716166658e-04,1.260235603473322761e-15,6.897174522823198983e-02,4.314453957884680640e-03,5.828325669623849598e-02
2.100933973143966071e-02,2.706083358035386030e-05,1.256804386853433188e-27,3.991278684593261433e-02,4.665396262682428698e-19,4.086287909320976408e-02
