"group_code","sample_set","batch","replicate","sample_id","container_type","eem_present","raman_present","hplc_present","matching_measurements","eem_file","raman_file","hplc_status"
"EG","Pavlovagyrans","2","2","A7","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_A7.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_A7.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","A8","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_A8.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_A8.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","A9","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_A9.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_A9.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","B1","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_B1.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_B1.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","B10","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_B10.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_B10.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","B11","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_B11.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_B11.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","B2","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_B2.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_B2.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","B3","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_B3.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_B3.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","B4","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_B4.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_B4.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","B5","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_B5.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_B5.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","B6","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_B6.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_B6.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","B7","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_B7.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_B7.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","B8","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_B8.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_B8.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","B9","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_B9.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_B9.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","C1","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_C1.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_C1.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","C10","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_C10.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_C10.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","C11","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_C11.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_C11.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","C2","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_C2.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_C2.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","C3","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_C3.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_C3.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","C4","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_C4.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_C4.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","C5","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_C5.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_C5.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","C6","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_C6.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_C6.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","C7","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_C7.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_C7.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","C8","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_C8.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_C8.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","C9","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_C9.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_C9.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","D1","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_D1.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_D1.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","D10","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_D10.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_D10.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","D11","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_D11.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_D11.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","D2","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_D2.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_D2.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","D3","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_D3.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_D3.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","D4","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_D4.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_D4.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","D5","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_D5.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_D5.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","D6","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_D6.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_D6.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","D7","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_D7.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_D7.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","D8","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_D8.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_D8.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","D9","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_D9.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_D9.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","E1","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_E1.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_E1.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","E10","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_E10.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_E10.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","E11","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_E11.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_E11.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","E2","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_E2.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_E2.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","E3","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_E3.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_E3.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","E4","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_E4.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_E4.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","E5","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_E5.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_E5.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","E6","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_E6.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_E6.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","E7","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_E7.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_E7.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","E8","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_E8.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_E8.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","E9","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_E9.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_E9.CSV","reference workbook missing from local extraction"
